1.023241,-2.701447,1.819192,0.864333,-0.569054,1.127572,1.402958,-4.169622,0
1.700746,0.776268,-1.679278,1.628915,2.526090,0.679210,-0.086063,-0.612298,0
0.496278,0.717700,-0.626466,2.073474,0.276870,-0.842188,2.013678,1.284760,0
2.790765,0.466417,-0.005644,-0.413082,3.372297,2.385275,-0.056812,1.580200,0
0.366427,3.123626,3.278277,1.482950,2.891557,-0.751097,2.165819,1.590148,0
-0.474791,1.079616,1.926348,3.205718,-0.091722,3.473190,-1.411788,0.337680,0
1.101870,0.609871,1.459874,-0.707085,-1.037500,0.963107,1.831482,1.389273,0
0.217587,1.049691,-0.024047,0.986528,-0.362778,-0.538873,1.256202,2.645532,0
0.173687,1.352537,1.542595,3.002540,0.888493,2.265773,4.122582,0.304466,0
0.419667,0.970209,-0.885332,1.822063,1.770595,2.438858,0.877367,-1.316647,0
1.433002,0.786545,-0.911088,0.522263,0.864485,-0.553867,3.205260,0.787531,0
1.853016,0.920238,0.416572,1.473480,0.037346,1.295930,2.022204,-1.235790,0
0.998066,1.290584,0.249971,0.649632,0.259816,2.495817,-0.804799,-3.629437,0
0.273978,2.137338,-0.303226,0.684277,-0.899257,2.225399,-1.042251,-0.932020,0
0.746952,2.367692,0.120198,-0.423624,0.186662,0.044550,0.769569,-1.782230,0
2.389183,0.923320,-1.316667,0.734415,2.096441,3.547767,1.818582,1.905782,0
0.222507,1.066411,-1.438657,1.722451,1.894426,0.617125,2.504348,-1.448334,0
1.311369,1.289734,0.953310,-0.580916,1.849445,0.950203,4.499067,1.396588,0
4.100692,3.890295,0.259724,1.344926,-1.007924,2.297806,3.543124,0.740174,0
0.472466,-3.651346,3.075851,0.088483,3.026096,2.336070,0.675006,1.441869,0
0.756041,0.981941,3.554869,3.630448,2.381725,1.774632,-0.117048,2.357232,0
1.635909,0.816188,0.043004,2.152213,0.620709,-2.160831,1.898812,1.947781,0
2.187359,0.677394,0.650982,3.034072,2.447084,0.430148,-0.058299,0.789875,0
0.862231,2.328391,2.496289,1.799907,0.810896,0.744214,2.091538,0.285805,0
1.016968,2.082252,3.056117,0.770778,2.062277,0.806925,2.546484,3.630919,0
3.119444,-0.733609,2.559267,0.345905,0.784837,-0.194210,3.594368,1.738561,0
0.768883,0.635017,1.278389,2.255267,4.093648,-1.302777,0.957206,1.518555,0
-0.393100,1.238766,2.387957,-1.283366,1.550823,-0.395219,3.625459,-0.840648,0
-0.246124,-2.198267,1.044792,0.971550,1.202336,-0.421463,0.977994,1.596769,0
1.890091,1.133221,-0.247289,2.528172,3.107556,2.497920,1.922139,0.820153,0
0.748652,1.344714,2.169631,1.142951,-0.092417,2.964748,0.053845,1.166553,0
-0.630147,1.763280,2.297363,-0.779296,-1.508012,3.118398,2.408571,0.783153,0
0.507684,1.932605,1.707895,-0.763839,-0.181652,1.291063,1.759148,3.149581,0
1.762490,-0.231374,0.057440,0.363105,-0.396888,1.431061,1.182422,0.774059,0
2.135492,2.610883,-0.144846,1.880956,-0.573390,-0.041362,2.354790,0.611446,0
2.595367,1.035783,-1.246005,0.620711,-0.093489,-0.856883,1.876896,2.487999,0
-0.194856,0.845073,-0.554763,-0.001359,2.490555,1.435552,1.144444,-1.565703,0
