1.913287,0.926963,-0.248636,2.271932,-1.611221,-0.381880,2.896511,2.016247,2.979087,-0.032406,2.036184,0.328137,4.146053,1.210302,0.633958,1.040602,0
2.210733,-0.371353,2.154160,1.432176,4.078424,1.485451,0.811354,-2.241846,4.581834,3.098172,0.040928,-0.362237,0.971812,-1.103221,-0.726700,1.582462,0
-0.417140,0.714211,-2.587265,-0.199296,-1.380973,-0.780423,2.094260,-0.020439,3.879604,-1.365778,3.003519,1.901679,1.896602,1.025687,0.195005,4.096148,0
3.563806,1.117558,-0.787933,3.703663,1.445919,1.275602,2.126666,-0.023410,-1.984110,2.288229,3.999619,-1.157703,2.389921,1.348417,-0.476583,0.364971,0
0.573958,-1.266326,3.264741,3.497521,-1.337515,1.376806,3.437132,0.017009,0.328206,0.928292,0.383631,1.444754,-0.276455,1.902210,1.496065,-1.338355,0
3.138704,2.018123,2.698170,2.729231,0.760836,3.157003,0.455882,1.231439,1.644104,2.549998,4.731476,1.035785,0.366209,1.318218,0.246884,2.651445,0
1.605610,-1.892915,-0.567873,2.886152,-0.206170,1.240563,1.857934,0.441672,-0.032580,3.739845,0.295228,1.424823,0.904599,0.627151,0.770922,-1.988925,0
3.407361,-2.161490,1.806809,-1.815133,2.863073,2.418969,3.144122,2.838154,0.193310,1.885108,2.413348,0.811186,2.303243,1.561661,1.674745,1.806845,0
-0.616758,-1.378912,2.596824,0.253799,2.172756,1.202083,-0.118932,0.441911,2.454863,1.892931,-0.110422,-0.084654,0.670746,6.598001,3.251766,2.297548,0
5.474578,3.723755,1.609065,2.160517,3.259433,0.064110,0.366580,-0.098521,1.403728,-1.423388,1.639188,3.122573,1.376039,0.099756,1.710724,1.255812,0
0.096069,2.722113,2.495048,0.776352,2.061222,1.625020,4.163879,-0.944451,1.140280,2.310116,-0.129498,0.129438,-1.263309,0.447437,1.687307,0.578422,0
2.092262,1.052169,3.823218,1.847443,-1.434080,-1.616167,2.274627,-0.479894,1.257971,-0.612804,1.350140,-1.360300,0.589066,-2.893021,0.780166,2.050924,0
1.122325,1.011015,2.014043,0.576840,-0.541965,1.299142,-0.821159,-1.441859,3.184554,-0.420913,-1.176433,2.620421,-1.523333,1.704902,-0.054097,-2.728240,0
6.073825,-0.290836,0.635063,-1.215558,4.790606,1.623508,-2.689809,0.082395,-1.114335,3.987841,2.132910,0.904720,-0.293900,3.944252,-1.531744,0.355182,0
-0.541405,3.212358,3.326325,-0.144375,0.019044,2.411513,0.731562,1.789299,-1.957459,0.326508,2.752285,0.276100,1.982233,0.172926,0.942762,0.346800,0
4.326813,-1.066905,-0.793432,1.452863,1.540749,-1.672036,-0.606239,-0.624804,-2.768857,2.153502,-0.288259,2.840042,-1.321854,1.292574,-2.580558,5.122070,0
-0.940403,-1.284502,1.233836,2.053924,1.346216,-1.054374,-0.748322,3.573744,0.146361,0.871834,-0.110355,0.505245,-1.519645,-2.107976,0.481002,0.460054,0
-1.654274,1.919333,1.938231,-0.922904,2.825666,-1.269018,3.293100,-1.082040,-0.789793,5.489205,0.904988,0.565623,1.154692,-1.490767,-2.286222,2.348960,0
-0.122744,3.320821,1.038497,2.388955,0.296390,2.767066,3.065978,3.863152,-2.947813,2.061742,0.643103,1.698289,1.603575,-1.637830,2.628342,1.718176,0
1.792796,1.408283,0.760181,3.428555,1.205310,0.918163,0.590527,4.796785,3.078469,1.816653,1.765107,5.064558,-0.307616,3.833257,-0.844957,1.355317,0
-1.704665,2.525946,1.668716,1.530513,0.002383,0.480100,0.506740,1.133831,-1.074140,2.567809,0.669340,0.215742,3.028474,-2.300652,2.694163,2.074896,0
2.344248,0.599026,-0.423413,3.708043,2.861324,0.983264,4.413911,-0.543431,2.911466,2.750204,-3.607443,1.859636,2.542756,-1.595924,0.138124,2.661373,0
0.729262,-0.412801,-2.390456,-0.810699,0.953055,3.600764,-0.788190,2.430260,2.864408,2.367255,1.261250,3.704486,0.738232,2.627949,2.588002,0.492190,0
3.861540,0.657146,3.608141,-0.530952,-0.020174,2.779996,1.515090,5.378778,0.119942,1.196918,2.647299,0.388195,2.092167,0.863622,0.553949,0.339815,0
1.284830,2.133492,1.438829,0.457851,1.408008,-0.527615,-0.982493,-2.398492,-1.911872,1.037146,0.930354,-2.041512,2.084865,-0.880745,3.811587,2.377938,0
0.026232,5.946475,2.238673,0.728868,-2.084333,1.165415,0.428247,2.966205,-0.484329,3.417439,2.091521,-0.194578,5.161895,-0.612190,-1.685402,1.406883,0
-0.861864,1.997889,-0.872673,3.842273,1.433010,2.431734,-0.074962,0.738265,0.769745,2.890913,1.438923,1.696315,5.644665,3.169106,-2.176879,1.721650,0
2.110123,0.414656,0.175118,3.372645,0.918010,-0.093412,1.944842,0.679605,2.906201,5.039166,0.976015,0.985207,-1.357500,-0.066773,-1.235627,1.221615,0
-1.906353,-1.012556,-3.449614,0.817378,-0.609206,0.368645,1.297924,2.320924,0.576778,2.963334,-0.283146,2.262393,-0.389708,4.068904,2.659975,-0.421130,0
-0.126927,1.618741,3.326589,3.215234,1.667606,0.200008,-1.745739,-0.812827,2.533851,1.020630,2.247093,-1.290998,2.875828,3.435952,2.887841,1.384694,0
2.017113,-0.130237,1.405065,1.947863,0.418229,1.626388,-0.599138,-1.114050,-1.655746,1.098223,1.008301,1.773623,-0.252828,-0.691710,-1.634583,2.009852,0
3.648251,1.641668,0.102208,0.730679,0.783274,2.028646,3.735626,3.202922,2.828884,-0.534339,2.251303,1.462423,3.022094,0.861533,-1.518418,-2.579541,0
1.471194,-3.012747,-1.777305,2.480042,1.870467,1.235323,-0.676824,0.150807,-0.130037,-3.189089,3.200531,-1.790859,2.365934,2.172040,0.834457,1.487147,0
2.683264,3.645350,1.783854,-0.583348,3.132000,2.172107,-0.355799,-0.187193,5.652467,-1.187489,1.471457,1.329047,0.977656,0.198105,1.503164,0.547117,0
2.930389,-0.975268,-0.522679,2.237288,1.679691,0.642083,4.517814,0.007251,3.896920,0.685689,2.201238,3.477139,1.046630,1.943888,1.648099,3.911545,0
3.955571,0.707421,-0.091495,1.629864,-1.297275,4.030477,1.084170,-0.892560,2.993787,1.197037,0.761536,2.633154,-1.829528,-0.788071,1.652112,1.483071,0
2.556047,1.277815,1.757608,-1.065317,2.259764,-1.889822,3.521611,-2.390335,3.092390,1.286834,2.589831,1.342271,0.044289,1.291205,-1.034788,-0.799885,0
0.769436,-1.760342,2.365059,-0.370772,0.549511,0.749842,2.028841,-1.825982,0.042053,3.446219,0.971513,-1.622128,1.442501,-1.940651,-1.703897,-1.194890,0
-2.272905,1.883251,-0.191052,-0.349062,2.849473,0.200814,4.545082,2.280288,0.854137,4.106452,0.836798,0.675637,0.524232,-0.406922,1.355601,0.614474,0
0.808508,-2.287305,0.989770,0.367605,1.775712,1.916608,1.348139,1.818001,0.118658,0.428429,-0.933588,-1.608090,0.945831,-0.181190,-3.225339,4.430355,0
