0.965895,0.539562,-0.781511,0.009396,-0.323788,0.459038,1.046310,-0.543968,0.348887,0.511491,0.041837,-0.452928,-0.390717,0.013924,-1.739059,0.638838,0.532791,-0.750217,0.507412,-0.562736,-0.062933,0.636400,0.646054,0.123166,0.387871,0.952897,0.900593,0.832782,0.459103,-1.464610,-1.081177,0.031991,0
1.622781,-0.547429,-0.211172,-0.150161,1.405661,0.291501,0.678050,-0.548897,-0.193829,-0.144510,-0.925583,0.332108,0.471472,0.747033,0.022475,0.301169,1.385317,-1.299626,-0.470781,0.433928,-0.499106,-1.664944,0.071768,0.227573,-0.093214,0.418649,-0.103567,-0.056936,-0.752716,-0.428893,1.032301,1.331641,0
0.086904,-1.076977,-0.498213,0.168520,-0.567221,0.617822,-0.313198,0.494077,1.399281,-0.011846,1.697867,0.002292,0.957890,-0.409814,-1.718933,1.051571,-0.804323,1.443365,-0.848312,-0.007520,0.692313,-0.576750,0.121527,0.407134,0.772537,-0.703415,-0.403042,-0.658574,-1.003270,0.093002,0.434777,-1.511699,0
0.776067,-0.270170,0.712101,-0.518680,-1.204917,-0.585630,-0.174054,-1.285863,0.715920,0.535442,-1.833178,0.022548,-0.485870,0.357215,-1.312701,-0.841093,-1.224940,0.962603,0.023790,0.217056,-1.188414,0.469379,-0.700093,-0.540812,0.127896,-0.168056,0.615134,0.810696,0.019199,0.162750,0.265211,0.266358,0
1.428521,-0.401266,-0.048987,-0.501653,0.282670,1.660176,-0.861908,0.062349,1.316506,0.860336,-0.458548,-0.469731,1.092513,0.633882,-0.061648,2.305231,0.590041,1.065176,-0.987002,-1.329515,0.526458,-0.406082,0.275168,0.012499,-0.345734,-0.095066,1.343693,1.334021,0.792168,-0.898018,0.123609,-0.581891,0
2.907207,0.174071,0.730058,-0.866305,-0.578536,0.734403,0.252125,0.231637,0.148594,-1.112548,0.503626,-0.136195,0.145408,-0.927681,-0.063252,1.569856,-0.187572,-0.699309,-0.036484,1.343795,-0.447573,0.325735,1.734298,-0.321384,0.214360,-0.896603,0.118593,-1.014624,-1.248372,-0.176345,0.085713,-0.259031,0
0.892164,-0.838602,0.143313,-0.416457,-0.858892,0.046498,0.871419,1.207203,-1.493510,1.887460,1.007325,-0.132917,-0.822288,-0.131263,-0.948081,-0.410826,0.021954,-0.960739,0.210186,-0.924603,-1.487380,0.289542,-0.019928,-0.110774,0.015947,0.588458,1.030827,-0.078781,0.016096,-1.176495,0.054144,0.237014,0
-0.379964,-0.289942,0.330411,-1.686301,-0.373769,0.410961,-0.447721,0.907278,-0.482209,-1.027446,1.507055,-0.930602,-0.522648,-0.155834,0.413041,-0.051928,0.759780,0.869950,1.066521,1.300682,1.898889,0.553303,1.037026,1.920429,0.131681,0.636040,0.810784,0.554833,-1.029391,0.819405,-0.317744,1.042785,0
1.837765,-0.484863,-0.126643,0.496660,0.133682,-0.872108,-0.289040,1.062438,0.682027,-0.211009,0.821598,0.041143,0.894116,0.452668,-0.113312,0.143382,0.071137,-1.245631,-0.197497,-1.894844,-1.366677,0.051866,-0.068635,-0.387126,-0.437646,0.073534,-0.651581,2.607416,0.611467,0.726012,-0.132060,-0.203128,0
-0.841067,-0.695853,0.342821,0.247982,-0.614786,-0.426015,0.244074,-0.966593,1.600461,0.277452,1.042792,0.116889,-0.678681,1.531126,-0.169898,1.275002,0.476499,0.126945,-0.146072,-0.356524,-0.121867,-0.878439,-0.983769,-0.471278,0.713983,-0.327803,0.772327,0.299054,0.126351,1.915422,1.439418,0.097743,0
0.517527,1.305816,-0.476178,-0.149777,-0.019214,-1.419418,-0.850376,1.071180,1.162630,-0.363822,1.165004,0.069770,0.436315,0.140043,0.441071,0.078262,0.589994,-0.118967,0.180598,-0.741431,0.641989,-0.819755,-0.183742,0.108665,0.391992,2.094137,0.074848,-0.838273,0.520366,-0.995754,-1.251453,-0.371975,0
0.511408,0.753158,0.656866,0.041425,0.228552,-0.898147,-0.253151,0.548793,-1.531072,0.424609,-0.488932,-1.102320,0.417720,-0.453538,-0.517615,0.229505,0.880885,0.906129,0.078843,0.405739,-0.994385,-0.277937,-0.165260,-0.008896,1.257062,0.102690,-0.819628,0.353945,-0.080845,2.002496,-0.684184,1.000101,0
0.994365,0.159909,1.558101,0.499102,-1.028180,-0.622967,0.190519,0.117553,-1.050861,-0.714846,-0.771385,-0.197440,0.374027,-1.155943,-0.642720,0.450420,-0.677168,0.814080,-0.793377,0.014074,0.171742,0.825491,0.339970,0.108697,-0.173659,0.153781,-0.930677,-0.622248,-0.644326,1.319604,-0.577069,-1.490937,0
-0.172858,0.171799,-0.033684,-0.809109,0.106210,-1.164158,1.895980,-0.186973,-0.901940,-1.186929,-0.888940,-0.105220,-0.640289,-0.992289,-1.204590,0.890857,1.002368,0.392896,-1.370655,-1.310433,-0.395017,0.444071,-0.183966,-1.468325,-1.752387,0.829874,-0.288776,0.131450,-0.650740,0.474965,-0.429926,-0.312448,0
0.841067,0.393372,-0.331794,-1.132569,0.886907,1.361559,0.295588,0.348087,-0.593331,1.232683,-0.851398,0.987785,-0.490624,-1.347720,-1.617450,1.612349,1.472646,-0.781527,-1.771283,0.537386,1.348789,-0.545888,1.025715,-0.257752,0.381644,0.487767,0.386461,-0.252961,-0.161260,1.857216,1.058215,0.019309,0
2.993651,0.382768,-0.803091,-1.016675,0.475152,0.605196,-0.048230,-0.514360,-0.441197,-0.617755,-0.432925,-0.626576,0.375328,-1.055408,-0.847387,-0.578165,0.099406,0.741213,0.633069,-0.548992,0.082779,-0.853486,0.832176,0.304688,0.071058,-1.063091,0.607023,0.368427,0.270967,-0.792063,0.695841,0.385325,0
1.817508,1.561755,-0.155639,0.776195,0.523189,1.509409,-1.141858,-0.257589,1.148627,-1.048612,0.884134,0.460400,1.348220,0.029836,-1.809478,-0.281043,0.188923,0.524497,0.094172,-0.035172,0.826651,-0.119810,0.426912,0.493908,1.735358,0.768267,-0.656096,-0.607465,-1.578065,0.605151,0.825184,1.322621,0
