1.693492,-0.073117,-0.295995,-1.370809,0
0.928906,1.916803,-0.231120,0.236207,0
1.245538,-0.183395,0.289071,0.219987,0
0.419175,0.354766,0.632050,0.020545,0
1.001935,-1.273636,1.079564,-0.248685,0
0.722110,-1.264036,-1.228269,-1.127252,0
2.454479,-0.327633,-1.743368,-0.036911,0
1.233421,-0.442719,0.048476,-1.273279,0
1.033788,0.471519,-1.136704,0.127979,0
1.383129,0.554903,0.240051,0.050290,0
1.682336,-0.094424,-0.099627,-1.191590,0
1.302651,-0.885686,-0.331998,1.182414,0
1.054307,0.007215,-1.557004,-0.475632,0
1.912862,-0.850281,0.769458,-0.100761,0
1.174643,-1.319489,-0.937807,-1.420246,0
1.322936,-0.918651,0.952800,-1.004893,0
0.560520,0.340571,1.282623,0.505333,0
2.464080,0.844298,-0.727841,-0.088897,0
0.713467,0.899494,0.708928,-0.350978,0
1.281920,0.437825,-0.887820,2.563520,0
1.795618,0.108789,0.634924,0.368690,0
1.549509,-0.282501,0.469151,0.776820,0
2.691857,0.287373,-1.503941,0.345498,0
1.268369,0.624341,-0.790580,-0.374605,0
0.605603,1.440155,0.186264,0.999321,0
1.542128,-0.646895,0.995980,-1.345642,0
0.825759,1.012706,-0.342144,0.761896,0
1.486667,-0.300387,0.747579,1.187674,0
0.666337,-1.045479,-0.130527,0.049872,0
1.522036,1.169909,0.596248,0.113458,0
1.149071,-1.530011,0.244814,1.108382,0
1.325800,-1.106696,-1.816159,0.940962,0
2.589567,0.442012,0.770251,-0.490983,0
2.048105,-0.241999,0.977616,0.413550,0
0.841177,0.820110,1.002725,-0.136980,0
0.274316,-0.983658,-0.855086,-0.048492,0
0.980605,0.634209,-0.666848,-0.464322,0
1.691729,0.422209,-0.797751,-1.470430,0
0.582229,-0.385749,0.548692,0.253059,0
2.341332,0.106592,1.397665,-0.437166,0
0.249227,0.456600,0.727658,-1.027226,0
0.639840,-0.652498,0.005715,-0.274602,0
1.361377,-0.034361,-0.815965,0.700750,0
1.888541,-0.517242,-0.222275,-0.609355,0
2.656454,-0.221200,0.513944,0.236580,0
0.213501,0.388780,0.500179,1.062414,0
-0.389132,-0.476887,-0.554838,0.763308,0
0.356133,0.336344,-0.420946,-1.081485,0
1.922341,-1.540102,-0.359154,-0.840928,0
0.402380,-0.124864,1.424648,-0.243341,0
0.146206,-0.665504,-0.926520,-0.157166,0
0.855748,0.547635,0.581478,1.030586,0
1.138835,-0.270647,0.557513,-0.526343,0
-0.583559,0.159385,0.252804,-0.368716,0
1.266865,-1.447213,-0.592298,-0.314261,0
1.623848,0.902100,0.188999,-0.743355,0
2.274137,0.381835,-0.554797,0.424146,0
0.596026,0.243486,-0.853599,-0.058740,0
0.570293,0.033144,-0.423388,-0.871962,0
0.170693,-0.667558,-0.496392,-0.022098,0
0.827189,-0.345581,0.394942,0.912273,0
3.179955,-0.080060,-1.029885,0.557864,0
1.134362,-0.928615,0.814179,-1.317689,0
0.463393,-0.188874,-0.460794,-1.555747,0
-0.592428,0.292980,0.577169,0.233509,0
0.974624,-0.677946,0.698448,0.246938,0
0.783585,-0.346418,1.376616,0.304401,0
0.409272,0.676439,0.964020,-0.145334,0
0.484709,1.748796,1.865912,0.093997,0
-0.665644,0.181952,0.466551,-0.577780,0
1.713097,-0.225892,-0.632682,0.462270,0
0.282740,1.169520,1.457706,-0.366953,0
0.691876,0.940808,-0.017202,-0.457865,0
3.450547,-0.641545,-0.831167,0.796934,0
1.464743,0.331217,-0.131756,-0.612089,0
0.312144,0.647614,0.203928,0.141521,0
1.258292,-0.461576,1.978524,0.571290,0
1.013321,-1.201547,-1.588194,-0.571669,0
0.882346,0.508284,-1.122135,0.115986,0
1.130445,0.205623,0.581238,1.958687,0
0.965697,0.230636,-0.000830,-0.387408,0
2.276763,0.554803,1.381840,0.120929,0
1.075742,-0.994231,0.862200,-1.682317,0
-0.151743,1.005273,1.437605,0.359382,0
1.288363,-0.818107,-0.020489,0.046863,0
0.728181,-1.973053,0.344935,-0.323778,0
0.425265,-0.358528,0.549668,-1.308982,0
1.564527,0.022555,0.749543,0.875717,0
1.642587,0.304753,-0.860648,0.054568,0
1.676819,0.924208,0.095670,0.327722,0
1.571554,0.515173,-0.603362,0.052610,0
1.301125,0.679963,-0.490953,0.807086,0
-0.499181,-0.594504,-1.259606,-0.322155,0
1.556460,0.814551,0.023731,0.662662,0
2.357929,-0.218655,1.037994,0.311946,0
1.262324,0.211838,-0.078238,-0.868725,0
0.817454,-0.058376,-1.026756,-1.362807,0
1.575220,0.974946,0.734722,0.570735,0
-1.084153,0.730928,-0.420946,0.039520,0
0.276301,0.142765,0.392788,0.652078,0
2.046522,0.422560,-0.473099,0.982129,0
2.118515,0.664428,-0.361104,-0.246546,0
0.778705,0.533000,0.057682,0.588551,0
0.966596,1.376727,-0.245030,1.266288,0
0.982683,0.117022,1.009539,-0.913653,0
-0.180120,-0.053369,0.470780,-0.066044,0
0.797666,-0.697037,-1.572537,-1.533165,0
2.200676,-1.352671,0.009379,0.303460,0
1.300899,-0.025068,0.033106,0.317568,0
1.718313,-0.473471,-0.036324,1.004954,0
0.459316,1.379645,0.033699,0.811639,0
0.997705,-0.149560,0.733094,0.074440,0
2.392517,0.617131,0.630845,0.224294,0
1.550461,-0.452274,1.921411,0.456106,0
-0.060305,0.413325,1.136702,-1.598842,0
1.264280,1.084242,1.267092,0.824234,0
0.971076,0.346771,-0.570020,0.133269,0
-0.080996,-1.165011,-1.072512,0.588467,0
0.842091,0.792681,0.883267,1.046518,0
1.971988,1.185656,0.713137,-1.050792,0
2.581356,-0.448479,0.169308,-0.099887,0
0.830572,0.104078,-1.113188,-0.128405,0
1.160411,-0.203424,-0.006516,-0.666778,0
1.324835,-0.552444,1.232538,-0.226580,0
0.283826,-0.819230,-0.360198,-1.652240,0
-0.870425,0.997313,-0.552291,-0.168883,1
-0.334987,-0.743101,-0.932334,-0.540842,1
-1.675400,-0.117979,0.347174,-0.007112,1
-1.778640,-0.014414,0.830527,1.339741,1
-1.707561,-1.268011,0.918122,0.191590,1
-2.532771,-0.143879,-0.640257,-1.682012,1
-1.266177,0.642604,0.602942,0.017743,1
-1.184852,-0.081923,0.193916,-0.561247,1
-0.042537,0.219865,-2.009637,1.358983,1
-0.999181,-0.781816,-0.277031,-0.240788,1
-0.923173,0.540463,0.344461,0.739038,1
-1.471467,-0.527600,0.398742,-0.189002,1
-0.866607,0.199311,0.393148,0.652873,1
-0.920602,-0.505370,0.602452,-0.409138,1
-1.995218,-0.738326,-1.313163,-0.200913,1
-1.972158,-0.516752,-0.349894,-0.832975,1
0.286074,-1.113352,0.321170,-0.096807,1
-1.604846,1.146324,0.079291,0.355583,1
-0.291163,0.779536,1.391297,0.277670,1
0.155149,0.985599,-0.997801,-0.703920,1
-0.429881,-0.610658,0.795470,-0.047455,1
-0.923001,-0.057436,0.155650,-0.476631,1
-0.386465,-0.180106,-1.028697,0.387959,1
-1.080756,0.426049,0.531074,0.546579,1
-2.227051,-0.307278,-1.617489,0.356302,1
-1.156600,0.284961,-0.176845,0.918179,1
-1.758998,0.295403,-0.328289,1.372613,1
-1.759774,0.192016,1.010814,-0.216723,1
-0.011082,0.484295,1.210724,0.562382,1
-0.240509,0.646970,-0.104123,-0.497034,1
-0.863564,-1.274995,-0.261770,-0.058071,1
-2.679302,-0.490447,-1.419843,-0.331636,1
-1.354256,-0.989286,0.571701,0.162468,1
-0.431213,0.402060,0.171784,0.226423,1
-0.521570,-0.507474,0.680650,-0.898632,1
-2.186410,0.186246,-1.533114,0.522919,1
-1.639567,-0.608106,-0.723340,-0.591558,1
-1.307264,1.696506,-0.254215,0.724085,1
-0.628538,0.186084,-0.622246,-0.336109,1
-1.470628,-0.305351,0.278805,-1.114606,1
-2.030768,0.153884,0.499225,0.151873,1
0.108594,-0.025023,-0.218210,-0.362426,1
-2.475536,-0.449144,0.257061,-0.678781,1
-1.147986,0.795122,-1.081459,-0.934370,1
-0.308131,-0.437304,0.110440,-0.520300,1
-0.573651,-0.316123,0.461613,-0.906775,1
0.051879,-0.537537,0.910669,1.919804,1
-0.553152,-0.063524,-0.345333,0.049314,1
-1.331790,0.447425,0.443458,-0.044075,1
-1.198418,-0.968416,0.144140,0.834154,1
-0.534899,0.507532,-0.339416,0.729868,1
-1.355862,-1.071791,0.464367,0.109518,1
-1.543938,-0.135554,0.556500,-0.292000,1
-1.036145,0.243656,1.349085,0.062852,1
1.552455,-0.172697,-0.761685,-1.596128,1
-1.187845,0.551192,1.192841,-1.010340,1
-0.563066,-0.057325,-0.569495,0.703491,1
-2.085251,-0.186103,-0.322788,0.435544,1
0.020881,-0.502692,0.185436,-1.046186,1
-1.733760,-0.432826,-0.300609,-0.159978,1
-0.373656,-1.776732,0.242548,0.032213,1
-0.749981,0.881107,-0.348420,1.479800,1
-2.389223,0.268120,0.731313,-0.070044,1
-1.249036,-1.140640,0.643085,0.608401,1
-0.624197,-0.299394,-1.172878,0.938546,1
0.060274,-0.076334,1.442398,1.178073,1
-0.700391,-0.651736,-1.031216,0.296237,1
-0.150871,0.101670,0.680441,0.300939,1
-1.383216,-0.190396,-0.643275,0.113854,1
-0.583839,0.766567,1.196131,-0.037201,1
-1.019566,-0.582124,0.358651,-0.560259,1
-0.365849,0.044001,-0.567221,-0.699465,1
-1.918090,0.108481,0.333310,2.516743,1
-1.940704,-0.474009,-0.186234,0.158027,1
-0.512466,-0.055764,1.010087,-1.136858,1
-1.827902,0.610507,-0.234762,0.315667,1
-1.877937,1.159897,-1.398597,0.066199,1
-0.841058,-0.349572,-0.810756,-0.929544,1
-0.149913,0.995927,-0.608018,0.571968,1
-0.878041,0.128152,-0.721153,0.468772,1
0.344396,-0.194211,-0.426945,1.541446,1
-1.882898,-2.003131,1.100812,-1.310440,1
0.093178,0.008212,-0.386408,1.313428,1
-1.631458,-0.489387,-1.097117,-0.094182,1
-0.052655,-0.193603,1.243797,-0.135664,1
-1.092448,0.886277,0.779116,-0.605067,1
-0.830936,-0.193610,0.645717,0.429851,1
-1.419916,-1.480338,-1.393661,-0.701470,1
-1.298114,-0.103893,0.557261,0.183439,1
-0.919296,-1.560525,1.011793,0.751882,1
1.161171,-0.566467,0.621379,0.408278,1
-0.480736,0.833054,-1.410482,1.451871,1
-1.474886,0.479137,-0.451972,-0.221164,1
-1.986156,-0.741556,-0.332803,-1.620267,1
-0.799974,0.719564,-0.122191,-0.610193,1
0.205301,-0.019188,1.418809,0.488342,1
-1.075761,-0.506439,-0.101913,-0.139852,1
-1.107235,-1.425598,0.263177,0.168136,1
-1.201402,-0.322976,0.582067,0.703064,1
-2.560433,0.218246,-1.184989,-0.327735,1
-1.787304,-0.685655,-1.061249,-1.118432,1
-1.162293,-1.019367,0.317554,-0.382532,1
-2.868870,-0.347344,-1.092146,0.404340,1
-1.630053,0.838816,-0.773483,0.071328,1
-0.311421,0.013421,0.488184,-0.985951,1
-1.163206,0.408118,0.459172,0.232679,1
-0.635666,-0.630598,0.359802,-1.484464,1
-0.496074,0.205207,-0.927176,-0.452562,1
-1.698838,-0.448401,-1.014030,1.236961,1
-0.762241,1.278738,-0.799301,1.747650,1
-1.854175,0.755483,0.099225,0.433141,1
-0.716775,-0.973857,-0.314256,-1.432775,1
-1.000278,1.614641,-0.356307,0.287008,1
-1.212167,0.295529,-0.890825,1.378759,1
-0.405615,-0.841382,-0.221542,-0.588469,1
-2.306316,-0.621247,-1.065073,-0.378529,1
-1.297262,-0.389669,0.310732,-0.824563,1
-1.319083,-0.693905,-0.730358,-1.578941,1
-1.255758,-0.181609,-0.392374,-0.241241,1
-0.003138,1.448243,-0.974505,0.641105,1
-0.511313,0.769733,0.721585,0.976358,1
-0.642090,-0.116972,-0.335032,0.277091,1
-1.876018,0.866190,-0.408550,0.723782,1
-0.102683,1.017432,-0.849293,-1.427305,1
0.011012,0.100301,0.469043,0.667221,1
