1.326868,0.745143,3.185917,1.387027,0.762362,0.079290,-0.639692,0.160826,0
1.919137,0.417863,0.466675,3.185681,1.911281,0.293182,-0.316426,-0.506965,0
3.165747,2.869739,2.888986,2.716854,1.959226,1.445083,1.203609,0.536019,0
-1.259577,-1.913418,-1.226337,-0.011940,2.344112,1.772870,0.589811,-0.069834,0
0.766935,-0.143384,0.541523,-0.896876,0.781328,-2.547521,1.858153,-1.184120,0
1.623230,0.874259,-1.356275,0.890839,0.505497,0.935324,3.404769,2.090269,0
-1.226172,0.349372,-0.826991,2.677668,2.753707,-0.854751,-1.108578,1.778982,0
-2.302610,-0.781214,-3.104400,1.738920,0.012497,-0.096065,2.727175,1.867612,0
-1.023360,-0.529599,1.742099,2.276951,0.036360,-0.042379,0.572557,0.600117,0
0.701978,0.417815,4.517873,2.923961,2.104698,-0.637882,-1.017710,3.608198,0
-0.188961,0.828578,2.958059,0.287410,1.526388,0.662040,0.940604,1.271346,0
0.288063,0.478492,1.036839,2.678729,-0.302505,1.295844,3.365110,1.077977,0
2.604969,2.471858,2.380760,-1.100529,1.258770,-1.330678,-1.103374,1.838883,0
2.035030,0.694544,-0.812767,-0.660932,0.791857,3.100149,-0.959948,1.157324,0
-0.337653,-0.448730,1.674404,2.976531,-1.357962,2.267486,-0.774055,4.151480,0
-0.247875,-0.301999,2.384484,-0.350955,1.327705,0.501942,1.232733,1.149243,0
-0.119722,-0.082498,2.166534,-1.240560,-0.288637,2.082266,0.005529,0.002759,0
-1.665513,1.546804,1.292342,0.355114,-0.935692,0.993269,2.118023,3.219944,0
0.367984,2.624198,-0.041174,2.190714,2.473789,0.138919,2.415826,2.433487,0
1.507479,-0.543763,0.670902,2.889833,4.867952,-1.791125,2.127520,2.925937,0
1.950216,2.464417,0.863805,2.122803,3.132074,1.628834,-1.570775,3.874409,0
2.159621,1.439681,0.342317,-1.477044,1.117952,-1.049307,-0.176539,0.435558,0
1.041520,1.789637,0.283782,2.301079,3.460632,1.944248,1.569522,2.364209,0
-0.951425,2.521440,4.188899,2.473960,0.066940,2.808364,0.430403,2.606275,0
0.671050,3.406395,-0.242930,1.239111,1.160172,0.244129,2.072124,2.016872,0
2.906761,3.095011,0.288477,0.568126,1.016420,0.014981,1.701069,-0.062358,0
0.347502,1.814425,0.291955,2.626180,-1.904503,5.774344,1.280425,0.314621,0
1.308379,0.032390,0.676698,2.719165,0.715593,2.687267,-0.372468,1.224923,0
1.000541,0.004008,1.807378,-0.875774,2.497621,-0.240186,-2.978736,1.486311,0
0.429514,-1.520825,-0.053267,0.998755,3.008610,0.897246,4.003693,2.399129,0
2.745866,1.522402,-2.571598,1.126621,0.449763,2.729421,0.316456,0.995786,0
-0.422652,1.229223,0.733819,0.168284,1.234713,0.470165,3.126558,2.623380,0
1.006064,-0.929923,1.932549,2.168667,1.636641,0.219137,2.476161,1.855566,0
1.112700,-0.427129,1.910807,1.053695,-0.661454,0.362278,-0.506715,3.309582,0
1.098493,0.186786,-0.426396,0.726443,0.113963,3.170393,0.200340,-0.905922,0
2.418335,1.642321,3.032735,4.455880,2.175469,-1.562990,-0.153703,0.156571,0
-0.392081,3.361823,0.554003,1.874794,-0.505460,2.287484,2.955085,-0.953481,0
0.005414,2.052003,1.926250,1.389768,2.074682,0.533990,0.183190,1.510908,0
1.603846,1.873591,0.995190,2.165403,0.070135,1.365446,1.613671,0.953992,0
-0.029708,3.724222,0.868029,1.932843,0.137720,3.127057,-0.426908,-1.627935,0
1.935294,0.053681,-2.292904,-0.168904,1.807687,1.035844,0.806694,1.702475,0
0.507594,-0.130826,0.837157,1.182714,1.686594,1.759796,1.697846,-1.068774,0
0.156106,2.661973,0.524189,-0.225567,1.373370,1.370028,1.738273,-1.057848,0
1.645420,1.730309,0.705456,0.720304,1.986014,-0.864579,-2.298787,3.064141,0
1.334347,1.595271,-0.731221,0.109866,-0.127329,2.594722,1.664872,0.060196,0
2.378672,0.421927,-3.276759,-0.572483,0.844320,2.921395,0.262663,2.750680,0
-1.276171,3.145999,3.719350,-1.754144,-0.451951,0.602134,1.410747,0.706961,0
1.576747,1.006516,2.329840,-1.885630,-2.838107,1.148962,-1.319809,1.423829,0
4.128437,-0.800066,1.773283,2.952713,-1.340325,0.193321,0.558016,0.799031,0
1.335833,0.228369,0.345330,2.143479,2.802374,0.677242,0.212027,1.697464,0
0.171158,-0.200774,2.235900,0.068908,1.155489,0.088734,-2.150859,-1.404882,0
1.689457,3.042697,-1.580455,0.241888,0.531538,1.598904,-0.699635,4.001773,0
1.898803,0.859284,1.068116,0.393525,1.987175,2.478847,-0.174638,0.674083,0
0.306388,2.268927,-1.219535,0.207570,-0.827164,2.544386,2.152019,-0.178058,0
-0.444507,-1.377154,1.080612,2.168474,0.348547,1.100793,0.592132,0.461006,0
-0.238286,-0.874663,-2.445055,2.210976,1.627232,6.105189,0.227241,4.848004,0
-0.719542,3.061658,2.877589,0.099021,1.195815,3.219171,0.530390,-1.204452,0
-1.250067,0.052879,1.065632,0.003493,-0.802589,3.166881,-0.754641,0.696520,0
1.773074,1.535003,1.244569,2.877497,0.021851,1.368479,0.440025,2.013138,0
2.117918,0.098155,1.647493,2.652202,3.331606,2.977974,1.333420,0.616594,0
