2.859513,1.584865,2.059951,2.598126,2.245473,0
-1.494640,-1.941441,1.579874,3.072625,1.476441,0
2.090646,0.133480,0.519798,3.224536,1.135610,0
2.783247,0.610062,0.176295,2.811141,-0.081895,0
1.664878,1.832156,2.253601,1.822713,1.282722,0
1.216262,1.055225,0.100859,1.635944,1.712345,0
1.324687,0.989356,1.265447,0.744524,-0.399951,0
-0.586556,-1.155704,-2.130248,0.797028,2.812747,0
0.777387,-1.468697,0.441547,1.840875,3.670191,0
0.194221,0.452785,1.054217,0.833135,1.061280,0
2.539230,1.579806,0.111015,1.112888,0.817389,0
1.725348,-0.327455,0.894135,1.178078,4.345680,0
1.676747,1.963508,-0.320338,1.652893,0.814771,0
2.443533,2.065646,-1.287943,0.681027,2.673818,0
1.963316,4.450325,2.949039,1.019444,2.169383,0
2.444351,-1.540140,3.580233,-1.334424,0.915379,0
-0.268753,2.042317,2.435522,-0.259464,-2.183691,0
-0.180140,0.043991,-2.523897,2.616978,1.656167,0
2.495107,-0.747264,1.117208,0.331862,-0.646562,0
2.105383,0.019459,3.208435,-0.110458,0.982660,0
1.541702,2.398960,4.153887,1.231345,2.388973,0
1.998515,0.283805,-1.236226,3.325867,1.540874,0
0.784009,2.115919,-0.107209,0.546129,0.848294,0
0.142724,-1.420965,2.721469,0.254787,-0.157902,0
0.649476,2.212066,-1.179485,-0.640037,1.422177,0
2.476649,2.258733,0.801705,-0.969105,0.756570,0
1.527873,-0.588195,3.544831,0.286539,5.269336,0
-0.331880,0.041061,0.162775,1.073555,1.139033,0
2.032969,-0.762889,1.236554,0.035277,0.594363,0
2.216020,0.275697,2.165463,-1.921088,-1.443377,0
1.156018,1.371590,0.090194,0.602440,-2.048934,0
0.665045,1.120094,-0.885921,1.645784,2.450710,0
-0.427106,-2.162691,1.187108,2.623427,-0.049175,0
1.058724,0.579098,0.028512,1.438367,1.804416,0
1.183551,-1.224414,2.931682,1.019750,0.698235,0
-0.554829,0.880522,0.130958,1.458083,-1.105552,0
-1.501371,1.023754,-0.532312,-1.461032,2.676460,0
-0.133891,3.050088,0.268220,0.077593,2.197129,0
0.702554,3.947340,1.997063,-0.158713,-2.321458,0
-0.847017,1.136206,3.532684,0.011440,3.460783,0
2.700719,-0.880935,-0.720716,0.755704,-2.219513,0
-0.577943,0.574838,2.345718,2.080439,-0.012220,0
1.057001,1.118020,2.538881,1.648035,0.827840,0
-0.061465,1.778106,0.005321,0.162374,0.703106,0
-1.140481,1.124015,0.696773,2.233911,0.383700,0
1.510830,1.367218,-1.028161,1.541413,0.528850,0
1.097741,-1.890118,-1.321756,1.009422,0.804712,0
2.253535,0.921636,2.095359,0.253314,2.402302,0
2.804172,1.426063,1.375499,1.704204,-0.188722,0
-0.442865,1.087210,-1.466932,-0.839401,0.152666,0
0.630939,-1.246251,-0.066200,2.815336,4.081717,0
0.423964,1.439907,3.301377,-0.950731,2.714973,0
-0.364491,1.070564,-2.488995,-0.668297,1.049384,0
2.023046,2.244084,1.839072,-3.003953,-0.605636,0
3.992959,3.315021,1.155679,1.024953,3.038994,0
0.778213,0.396881,3.357346,2.551913,-0.275920,0
1.937540,2.830946,3.150166,2.239598,-0.517549,0
1.770013,-0.451287,1.252774,1.938609,0.373582,0
-1.100656,1.625144,-0.337100,0.479185,0.381926,0
-2.488743,0.258306,3.420074,0.219234,3.615697,0
0.402019,-0.197432,-0.069592,2.487404,2.230382,0
0.976605,-0.445301,0.468737,-0.216738,-0.438881,0
0.456055,0.293610,1.958616,-0.121742,1.670799,0
-0.075335,1.502628,2.720686,0.229321,0.742159,0
0.962125,-2.299150,1.328622,2.210430,3.455575,0
-2.500196,0.316981,1.625905,1.117257,2.061862,0
0.315331,0.864872,0.621945,-0.169760,1.525975,0
2.984881,1.518848,0.428522,0.087087,-1.939575,0
2.459371,-0.165014,0.132036,0.234514,0.718461,0
-0.478467,-0.965641,2.819487,-0.311992,-1.125810,0
0.454427,1.523432,1.202962,2.749995,1.334309,0
0.350945,-3.530721,-0.405143,1.016207,0.821252,0
-0.560483,-1.279844,0.599299,-0.904777,1.581216,0
-1.745833,2.382890,1.140496,-0.816273,0.393431,0
2.847360,0.363335,0.811199,0.230884,0.914964,0
2.144700,2.287296,-0.974737,0.452344,0.836662,0
0.480331,1.102212,-0.207213,-0.673808,0.743013,0
-0.467694,0.077513,0.907122,1.715073,2.123251,0
1.361682,2.407684,0.755242,3.158182,1.277092,0
-1.149026,0.212298,1.982555,1.636016,0.050331,0
3.975239,-1.711931,3.049895,1.657716,0.654497,0
3.247630,0.395973,1.861324,0.628796,1.262689,0
1.251345,2.350367,2.760141,2.443902,-1.191184,0
3.394234,0.654037,-1.180296,2.941258,-1.328255,0
-0.978806,-1.593963,1.759817,1.521108,0.792440,0
0.303980,1.449728,1.371168,-2.084840,2.636928,0
0.421774,1.178971,1.620918,-0.465036,-0.224312,0
-1.267265,-0.435880,0.327962,1.387929,1.325358,0
1.406803,0.025834,0.764738,1.201858,1.065168,0
-1.023629,1.469724,-0.600269,1.205026,0.167938,0
0.050831,0.758411,2.753609,2.770186,0.122717,0
2.097707,0.033457,0.683238,-0.394528,0.181393,0
1.131254,1.467776,2.398589,0.981959,2.005271,0
2.663527,1.027293,-2.550960,-2.389514,1.361455,0
-0.452755,0.454453,0.945855,0.806452,1.956249,0
2.408408,2.803955,2.348062,-0.162785,0.239895,0
4.458451,3.778255,0.955913,-0.190501,-0.234006,0
0.803293,1.022422,2.078821,-0.765468,-0.086772,0
-0.392411,2.087012,1.634246,2.079812,1.827819,0
1.952831,1.274489,2.432594,0.490545,2.790928,0
1.646697,1.168326,-0.384076,1.068714,-0.021605,0
2.793808,3.361240,-0.595742,0.943295,-0.062837,0
3.057245,3.013492,-0.111184,-2.956349,3.379632,0
3.145354,2.207448,-0.732886,-1.018572,-0.469344,0
2.694405,0.062120,0.082769,2.427201,-0.225766,0
1.918639,-0.371725,-0.360838,-0.454059,-1.770632,0
-0.885955,1.972940,1.690477,4.226098,4.420695,0
1.055485,-0.382618,-1.765666,2.968390,-2.706258,0
1.301294,0.749135,0.319044,1.507611,-0.432441,0
-0.052110,2.400475,0.356034,0.020624,2.024004,0
2.655719,2.140199,-0.229407,2.013999,0.122381,0
-0.509872,3.413064,3.195969,-1.074624,-0.699217,0
3.762932,0.607026,2.042186,3.538261,2.551008,0
1.655137,0.225199,3.881161,1.585629,1.285619,0
2.360926,-0.459615,0.635195,1.489658,1.361658,0
1.509365,1.823464,3.896137,-0.776003,1.302557,0
0.540498,2.775370,1.940077,-0.574006,2.453454,0
-0.301340,1.506184,1.752961,3.047998,-2.099535,0
1.046933,-1.887238,1.081986,1.483809,4.618176,0
-0.959450,-0.427169,0.191178,0.241912,-0.391457,0
-1.420129,0.619432,-1.001077,0.314772,1.619315,0
1.428736,1.092982,1.114686,1.105330,1.221587,0
0.364050,0.180022,0.739267,1.533642,1.764069,0
-1.040961,-0.443309,1.140303,1.042231,4.176322,0
-1.239670,1.076676,1.224761,-2.036727,2.276469,0
-0.535987,-2.561528,-2.842811,-1.184833,-0.918182,1
0.213066,-1.118610,-3.065574,1.030119,-3.959774,1
0.594221,-3.033089,-0.387148,0.560722,0.784492,1
-1.075858,-3.536854,-0.491837,-1.984396,-3.233590,1
-0.615713,-2.284219,-2.764761,0.126689,0.527238,1
-2.387321,-0.552720,-3.177025,0.225823,-0.589738,1
-1.701732,-1.526086,-0.454595,-1.043978,1.556742,1
-1.953480,-0.544157,-1.485645,-3.876064,0.322307,1
-0.793249,-1.110669,-0.351459,-1.071225,0.583311,1
0.997263,-2.422349,0.220394,-0.909862,1.244060,1
0.604916,-2.530364,-1.435826,-1.236027,-0.828963,1
-0.551122,-1.140733,1.002854,-4.030634,-0.463305,1
-2.088572,2.122256,1.032571,-0.156621,0.823028,1
-3.527322,-0.603393,-0.905262,1.763452,-1.826859,1
-0.211985,-1.576019,-0.270817,-4.030468,1.374116,1
-1.474262,-2.813660,0.308751,-3.221242,-1.133059,1
-0.344416,-0.813106,-1.699953,0.482337,-0.728601,1
2.673854,-2.021445,-1.983266,-1.326621,-0.696029,1
-1.960034,0.371035,0.831655,-1.417344,0.191865,1
-2.021570,-0.375586,-0.511664,-1.139029,0.202023,1
-2.192985,-2.602604,-0.645906,-0.098282,-2.482969,1
-0.775949,-1.964779,-4.439489,0.110511,-1.337963,1
-0.280956,-1.820866,-3.533882,1.330502,-2.547658,1
-2.215652,-3.878630,-1.805686,0.663293,-2.458580,1
-1.027782,-0.110295,-2.425957,-2.388851,-0.646594,1
0.623580,-0.200414,-2.650106,-1.601990,0.705088,1
-1.523267,-4.958224,-1.469492,-1.145497,2.745741,1
-0.028074,-3.988368,-4.118686,-0.373066,0.251326,1
-2.897432,-0.540442,-1.946161,-0.838322,-2.780551,1
-1.170747,0.316724,-1.886450,-1.503027,1.556582,1
-1.267592,0.348644,-1.701783,-3.657788,1.632620,1
0.665162,-1.821172,1.694003,-2.691775,-0.771308,1
0.124696,-0.791235,0.319654,-4.453926,-3.667636,1
-2.194609,0.435203,-1.701403,1.137664,-1.000207,1
-0.400056,-1.305172,-4.933124,0.514189,0.448125,1
-0.482487,-1.538801,-2.717354,-2.743754,0.155076,1
0.068007,1.150209,1.298739,-2.451221,-1.298746,1
-0.517324,1.627001,0.005114,-1.928378,-3.206595,1
-1.690053,0.825083,-0.997211,1.530903,-2.109370,1
1.961935,-1.002656,1.025791,1.113682,-2.408784,1
-2.471776,-2.025655,0.085951,-0.730955,-2.589336,1
0.318204,-0.506281,-1.749563,-0.502269,-2.467819,1
-3.619356,-0.793511,1.075874,1.058856,0.680414,1
-0.013371,0.082738,-2.783397,-1.422611,-1.778717,1
-0.084634,-2.105270,0.450581,0.477366,0.555126,1
-2.033860,-1.003077,-2.444561,-3.432300,-2.117957,1
0.472339,1.101200,-2.467513,0.595787,-0.447470,1
-3.620895,-1.698384,-0.425829,-0.839111,-1.911573,1
-1.419291,0.049469,-0.338160,-3.710095,-1.412738,1
-0.830176,-0.571755,-1.386694,-0.716334,-0.585819,1
-1.071876,-1.471942,-2.816656,0.671672,2.379386,1
1.035856,-0.088944,0.203201,0.480901,-0.235340,1
-0.624646,0.890426,-1.413767,-1.513020,0.590344,1
-1.977694,-1.702928,-1.849189,-1.620238,-2.455042,1
-2.046640,-0.201898,-1.684848,-1.866250,-0.449915,1
-0.631079,-2.646591,-1.674113,-0.756815,-0.183318,1
-0.255733,-3.716307,1.100554,-1.517372,-3.218929,1
-2.241293,-1.269150,-0.845391,0.449640,-1.929067,1
1.451008,-1.728491,0.492299,-2.311020,-0.344666,1
-0.634843,-2.272843,-1.418973,-0.631294,-1.314099,1
0.965583,-1.138287,-0.698087,1.228479,-1.038834,1
0.768786,0.153524,-4.303071,1.592044,-2.981659,1
