0.514877,-0.476401,0.713281,-0.203702,1.994058,0.648837,-0.798745,-0.380258,0
-0.155174,0.783321,-1.125057,0.528903,1.185256,-0.804356,0.056564,0.376958,0
0.847759,-0.073137,0.793320,1.438246,-0.381986,0.535043,0.201290,-2.302137,0
1.583277,-1.076041,0.717375,-0.156664,-1.234652,1.441965,0.710089,-0.242694,0
1.235039,0.436665,-0.177083,-1.258203,0.646772,-1.246554,0.146374,-0.623811,0
1.509955,0.353616,0.089469,-0.023119,-0.434863,0.750943,-0.257911,-0.615143,0
1.851582,0.056983,-0.554116,0.191620,0.949689,-1.545767,-0.468466,0.658676,0
0.197409,1.769252,1.534138,0.475228,0.720726,-0.060853,-0.601279,0.174467,0
-0.127060,0.242407,0.396830,-0.637314,-0.999361,1.395399,-0.617370,-0.683343,0
1.616656,0.719182,0.948827,0.672539,-0.308610,-1.168760,-0.603228,0.077621,0
1.938865,-1.051163,-0.454191,-1.343581,0.875538,-0.118386,0.005421,-0.956675,0
1.996841,-0.865414,0.415530,-0.922958,-1.364084,0.683160,0.148111,-0.493699,0
-0.615606,0.544951,0.404937,0.116000,0.583194,0.419632,1.389099,-0.671082,0
0.780854,0.751736,-0.847474,-0.444925,1.362545,-0.021441,0.609300,-1.707838,0
4.222190,-0.533644,-1.238886,1.337286,1.572978,0.139300,0.102617,0.475881,0
0.459525,-0.700523,-0.978940,0.668847,0.498590,0.163473,0.302433,0.298712,0
-0.461388,0.354700,-0.976297,-0.287589,-0.101459,0.200334,0.930915,-0.253395,0
1.624773,0.471298,0.757153,-0.003550,-0.714765,0.208196,1.209974,0.275235,0
1.001270,-0.614951,-0.803102,-0.021554,0.740755,0.154603,0.061953,0.203909,0
0.949617,1.164199,0.506252,1.121637,0.697352,0.431361,-1.055815,-0.292105,0
-0.218518,-0.183086,-0.012502,-0.040906,-0.258134,-0.118349,0.553242,0.210961,0
-1.037774,-0.528224,1.494398,1.766269,-0.213134,1.436926,-0.317332,-0.885340,0
1.052233,-0.394470,-1.414875,0.267531,-1.387273,0.303350,0.255756,-0.003868,0
1.692474,0.852872,1.009582,-0.136352,-0.425471,0.635771,0.293720,0.746423,0
0.313785,-0.066551,-0.336884,-1.212417,-0.702601,-0.414084,-0.809528,0.493479,0
0.545573,0.791581,0.429547,-0.205869,0.891713,0.988346,0.127833,-0.394102,0
1.198229,0.214036,0.586152,0.953731,-0.152748,-0.261869,-0.010857,-0.418920,0
0.487425,0.127763,0.398227,0.851628,1.226882,-0.394503,0.480880,-0.506933,0
0.970024,-0.393488,0.118283,-1.024620,-0.109536,-0.922370,-1.816903,0.199752,0
2.543577,-0.553159,-0.847160,-0.195039,1.424872,-0.197612,0.185670,0.134862,0
0.099191,0.863074,0.370718,0.890745,1.516018,0.154615,-0.116437,-0.617718,0
2.791096,0.187845,-0.756887,-0.141469,-0.508839,-0.066994,0.526993,0.135899,0
0.167716,1.059620,-0.130786,-0.680804,-0.243845,-1.193318,0.952503,0.232554,0
-0.516998,1.488457,-0.129096,-0.370637,-0.226848,0.433505,-0.215127,-0.697037,0
1.082545,-1.194586,2.198729,-0.131050,-0.287574,-0.423349,1.086095,-0.638131,0
0.166909,0.171131,0.212931,0.727704,-1.406990,1.182734,0.752419,-0.422230,0
0.914424,-0.313139,0.163028,1.279375,-0.435293,0.650944,0.774912,1.284803,0
0.857977,-0.991073,0.689583,0.186904,0.318258,0.135885,-0.446927,-0.637224,0
0.915494,-1.309739,-0.264244,-1.115269,-0.571121,0.462785,1.208604,-0.951831,0
0.852540,0.233671,0.360135,0.327211,0.346232,-0.381860,-1.388201,-2.029906,0
1.872273,-1.029909,1.009466,0.407735,-0.528049,0.281971,-0.765745,-0.412029,0
1.357943,-0.025712,-0.375948,0.247421,0.983988,0.367126,-0.122322,1.030024,0
1.072570,-0.545491,-0.589405,0.298120,-0.398584,-1.131180,-0.096554,-0.146760,0
1.606922,-0.412339,0.009693,0.794466,0.162850,0.076853,-0.801532,-0.332180,0
1.809190,0.462107,0.072011,-0.258285,-0.660832,-0.850545,-0.187847,-0.627656,0
0.492806,-0.125432,-0.126815,-0.546988,0.135214,0.161011,-0.464042,0.628415,0
0.983356,-1.183673,-1.175405,-0.318673,-0.957667,-1.281266,-1.003837,0.014549,0
1.085727,-0.869586,-1.059382,-0.593658,0.803988,-0.692264,0.028852,-0.186474,0
0.892204,-0.188943,-1.541947,-0.643771,-0.583275,0.443844,-0.334314,0.279773,0
1.095196,1.365219,-1.293172,0.659845,0.109479,0.050195,-0.395235,-0.385163,0
0.793422,0.450471,0.417267,-0.275248,0.261741,0.933253,-0.026768,-0.904518,0
2.056114,-0.174534,-1.276548,0.151490,0.411952,0.208816,-0.432436,-1.232337,0
1.783708,1.264143,-0.058620,0.097614,-0.300748,0.105302,-1.293460,-1.167356,0
1.595554,-0.558712,-0.471977,-0.412957,-0.859656,-0.400562,-0.412616,0.252447,0
1.517613,-0.234458,0.079815,0.939520,-0.642564,1.421978,0.340078,0.703129,0
1.064832,-0.495331,1.368475,0.002795,-0.052233,-0.245310,0.091960,-0.300755,0
