0.202486,-0.503061,0.134674,-1.037003,-0.879333,-0.817959,-0.457993,-1.007530,-0.530887,0.065307,0.291706,0.129699,0.905233,-2.236537,1.215181,-0.453254,-0.153874,-1.219949,1.142286,-0.235311,-0.846264,0.209398,0.306044,1.151179,-1.095897,0.468491,-0.604040,-0.807727,0.344866,0.789439,-1.147035,-0.905832,0
0.326483,-0.089070,-0.480578,-0.872387,0.369908,0.276275,0.658111,-0.145563,-0.917254,-0.929364,-0.099351,1.225901,0.489422,-1.218577,-0.145730,0.503367,0.963518,-0.652440,1.017511,0.181791,-0.407699,-0.259603,-1.156195,-0.325051,-1.091602,0.377999,0.247720,-0.989172,-0.765275,0.049159,-0.843297,-0.494475,0
1.164756,0.535156,-0.017089,-0.091012,-0.834323,0.060340,-0.212026,0.099096,0.512019,-0.717241,-0.498126,-0.697127,-0.981108,-0.843199,0.172498,-0.473026,-0.253114,0.095290,0.895163,1.170155,0.100104,1.854312,0.257187,0.256921,0.408101,-0.788496,0.925818,2.284800,0.176662,0.194968,0.219264,0.424512,0
1.730884,1.442381,1.040772,-0.891283,0.251688,-0.274933,0.325244,0.160954,0.807778,0.303055,-0.245470,0.676154,1.259775,0.417711,-0.127887,-0.501584,-0.770966,-0.181188,-0.582691,0.951720,-0.843693,-0.349031,-2.014956,-0.688215,-0.251887,0.632537,1.052694,-0.671323,-0.162709,0.456198,-0.682683,0.349343,0
2.374298,-1.896605,0.542987,0.598427,-0.026030,2.054774,-0.783690,-0.329232,-1.111875,-0.576852,-0.444172,0.611976,-0.438611,-0.467923,0.335045,-0.789924,1.806328,0.922525,0.233029,0.563419,0.014555,-0.471399,0.959741,1.173919,-1.498852,0.896213,0.543891,1.003847,-0.028691,-0.561651,0.449980,-0.100555,0
1.150578,0.277636,0.439371,-0.999720,0.142471,-1.311283,0.947443,0.839781,-0.706336,0.149828,0.525751,-0.173066,-0.547211,1.096420,0.045661,-0.972253,1.819346,-1.602229,0.853834,0.341991,-0.063070,0.159805,-0.040031,-0.501209,-0.102029,-0.079692,-0.806078,0.018313,1.441695,0.290059,-1.595623,1.610286,0
1.393095,0.121874,0.255449,-0.204075,-2.213502,-0.507335,0.351816,0.474159,0.138393,-1.183225,0.305663,0.179585,-0.940004,0.482066,1.622573,0.212161,0.058482,-0.963335,-0.308699,-1.510340,-1.137296,-0.616029,0.665856,-0.331709,-0.006011,-0.088095,-0.460706,0.537483,-0.579485,0.443513,-0.169141,1.158262,0
0.104125,-0.195368,-0.035469,-0.615649,-0.635935,1.904497,0.274089,-0.844371,-0.722644,-0.860141,0.970765,-0.771427,0.913483,-0.240837,0.162329,-0.340960,-0.262637,0.588900,-1.887956,-0.102180,0.527161,-0.053455,0.696754,-0.146289,0.553549,0.887765,0.670219,-0.273099,0.750559,-0.474450,-0.886025,0.628082,0
0.575166,-0.352944,0.419367,0.159810,1.684257,0.193859,0.643921,0.934843,-0.639177,0.523826,0.118129,-0.374860,0.039647,-0.594716,1.044144,-0.301735,0.573105,-2.435597,-1.645317,-0.214378,0.659894,1.058256,-1.672769,-1.859636,0.593851,0.699353,-0.368989,-0.833158,-0.630509,0.518630,-0.372873,0.071735,0
0.324149,-0.600872,0.679998,-2.018240,0.011235,0.069407,-0.047165,-1.244041,0.556983,-1.362069,0.465456,0.677391,-0.521285,-1.277804,-0.114989,0.438383,-2.186359,-0.605569,0.911406,0.330542,-0.188657,-0.216665,-0.472203,0.224115,-0.263850,-1.195147,0.588242,-0.045166,-0.412509,0.327614,-0.656532,1.018648,0
-0.478736,-0.546206,-0.911234,0.840618,-0.433845,0.827880,-1.447309,-1.833001,-0.423573,-0.368277,1.162257,1.308022,0.635837,0.521254,0.263733,-0.648907,-1.462613,1.273569,-0.004700,-0.674154,0.690728,0.023617,-0.423211,0.126359,0.911301,-0.210982,-0.368353,-0.759144,-0.125696,0.038190,-0.591016,0.529260,0
