1.915931,-0.385994,0.952708,0.721435,-0.606406,0.166689,-0.306409,0.700814,0.052583,-0.132535,-0.439831,-0.064168,-1.521683,0.127498,-0.796831,1.500819,0
0.960095,0.528372,0.097430,0.544958,-0.426908,1.213267,-1.342593,-0.402460,0.606856,-0.191803,0.284664,-1.303874,-0.912423,-0.324779,0.241884,-0.292580,0
0.752513,0.156693,-0.664519,0.312577,0.818739,0.596110,-0.463572,-0.255758,0.445101,-0.305588,0.458393,-1.251885,-0.021244,0.309747,0.716308,-0.232335,0
0.089420,0.508789,-0.753926,-0.534551,-0.620684,1.530521,-1.268016,-2.022986,0.838524,-0.392120,0.528425,0.116410,-1.183970,-0.508107,0.596936,-1.132223,0
0.698502,-0.083467,-0.345830,0.210162,-0.688776,0.479131,0.137293,-1.386793,1.154859,-0.543293,-0.541115,-0.521343,0.116554,-0.560175,-0.094020,-0.789057,0
0.644449,0.649431,0.224550,-0.509645,0.275716,-0.473187,0.365353,-0.957223,-0.892862,-0.874481,-0.236841,-0.124756,1.397230,0.517351,0.002454,0.204581,0
1.914764,-0.844094,-0.022500,-0.714805,-1.384140,-1.160787,-0.453602,-0.479607,0.349837,-0.485741,-0.837541,-0.641858,0.055226,-1.654483,-0.432629,0.257495,0
0.125534,1.403662,-0.176622,-0.198641,-0.174119,-0.418247,-1.593690,-1.427832,0.659704,-0.198287,0.276521,0.127015,-0.359573,0.957824,-1.015021,-0.289818,0
1.429205,-0.273846,0.593776,0.025180,-0.594813,-0.565314,1.904058,1.089878,1.244784,0.769939,0.012585,1.092955,-0.398919,0.343182,0.064207,-0.196525,0
0.823960,0.081492,-0.277435,0.121037,-1.115337,1.686092,-0.011452,-0.760920,-0.059901,0.430758,0.197744,0.469036,-0.361912,-0.541961,-0.860437,0.342607,0
1.951274,-0.709447,-0.159281,-0.194875,0.797245,-0.307435,-0.160056,0.160532,-0.288025,0.459817,-0.104870,0.506379,0.188639,-0.260287,-0.546179,-0.646278,0
0.592215,-0.678707,-1.345976,0.464941,0.788093,0.298738,0.215798,-0.023839,0.288132,-1.074282,-0.597502,-0.384227,-0.268018,-0.129026,-0.517189,-0.365643,0
0.190978,-0.074962,1.737470,-1.288949,-0.627345,0.558157,-0.657331,0.361053,-0.813153,-0.593741,-0.390116,0.257083,-0.061650,0.048421,0.598922,0.184870,0
-0.278336,0.802805,0.295143,-0.338943,-0.045237,-0.181483,0.499997,-0.447598,1.273604,0.257957,0.049857,-1.747857,-1.542699,0.131669,0.027242,0.292589,0
0.704359,-0.363071,0.159874,-0.827355,0.103511,-0.209190,0.069311,-0.342046,0.692058,-0.541547,1.024390,-0.131212,-0.551175,0.017246,0.027199,-0.639479,0
0.263307,-0.686418,-0.060202,-1.263922,-0.689964,0.029211,-1.426476,-0.492905,-1.814845,0.038862,1.025707,-0.120387,1.714693,1.429931,0.431221,0.224097,0
1.075651,-0.595876,1.179514,-0.031816,-0.032188,-1.015417,1.188538,-0.673116,1.107726,0.176953,-1.236215,0.665489,-2.183099,0.712595,0.353046,0.869517,0
1.158067,-0.378240,0.417024,0.263146,2.045352,0.472754,-0.394005,-0.359686,-0.604103,-0.528860,1.834527,0.028643,1.550389,-1.778247,-0.845284,-0.365981,0
2.750616,0.403844,-0.652928,1.168031,0.170666,-0.008322,0.902137,-0.690891,0.201235,0.513815,0.785927,0.199839,-0.484380,1.076984,0.509236,0.487987,0
0.326984,0.709472,-0.638362,0.265792,-1.363720,-0.054727,-0.263444,0.712122,-0.106871,0.553737,-0.525795,-0.526417,-0.354010,1.083778,-0.756212,0.613085,0
1.752171,0.244207,-0.147506,0.394556,-0.107413,-0.009743,0.342358,-0.619405,0.351688,1.352401,0.233057,1.108186,0.497725,0.008709,-0.143782,-0.623544,0
1.721815,-0.401443,-0.348594,0.001011,0.269264,-0.214177,0.300488,-0.454249,-0.732218,0.496228,-0.648363,0.346152,1.493146,1.152227,1.074888,0.497790,0
0.796351,0.152529,0.603578,0.050311,1.800476,-0.957514,0.393984,0.668645,-0.950269,1.367104,1.387006,0.425553,0.865817,0.406217,-1.256313,-0.076385,0
-0.308097,0.387257,-1.049567,1.098376,-1.876602,0.117898,-0.791323,0.162255,-2.098877,1.273520,0.987350,-0.005384,0.384594,-0.001341,-0.279971,-0.701016,0
2.357596,-0.142054,-1.359026,-0.342798,-0.208318,-0.679832,0.033213,-1.476421,-0.402554,0.207944,-1.262315,-0.325605,-0.637277,0.499807,0.170141,-2.023888,0
0.589501,0.887123,0.391576,-0.326729,-0.677982,0.269822,1.787265,-0.303941,1.766892,-0.795597,-0.425799,-0.503365,0.349055,-0.321421,-0.218390,-0.193710,0
0.792237,-0.186770,0.204154,0.200282,0.508423,0.470482,-0.208854,-0.402056,-0.214367,-0.348384,0.776527,1.882091,-0.355927,-0.381228,0.952733,-0.254344,0
0.496848,0.394285,-1.298683,0.026757,-0.013621,0.767627,1.015299,0.600143,0.474329,-0.322294,0.269062,0.387945,-0.362595,2.084497,0.468529,1.233320,0
2.045810,1.516721,-0.301437,0.725494,-1.446386,-1.168270,-0.402732,0.419519,1.227055,-0.678126,0.840916,0.974105,0.289201,-0.806967,0.313786,-1.131621,0
2.067390,-0.761621,-0.683915,-0.795441,0.450144,0.599551,-0.160009,0.965898,0.166765,0.168770,-0.540140,0.979240,-0.389408,0.600515,0.223984,0.004925,0
0.834931,-0.552977,0.570229,-2.171184,-0.515159,1.295908,0.049292,-0.568570,-0.628094,-0.434143,2.264264,-0.612911,0.876295,0.731561,-1.117532,0.866236,0
0.400779,-0.209879,-0.157398,0.321058,0.026960,0.931672,1.729810,1.624729,-1.426845,1.884218,0.992786,1.692584,-0.336641,0.087215,-2.325527,-0.166365,0
0.633596,-0.729023,1.662261,-0.224694,0.802024,-0.553520,-1.010168,0.114917,-0.031511,-0.634339,0.877429,-0.441938,-0.475517,-0.280574,-0.388512,0.046505,0
2.140712,0.282348,0.180327,-0.603969,1.397852,0.176016,-1.917940,-0.779620,0.096016,0.759439,-0.120855,0.486386,-0.080710,-0.087951,-0.994433,-0.967665,0
0.533686,-0.724676,-0.244124,0.182729,0.301372,1.036119,0.190243,0.193365,0.007707,-0.169333,0.743792,-0.319655,0.597005,-0.672310,-0.121468,1.047580,0
2.986232,-0.403549,0.249645,-1.028785,0.891906,-0.028309,0.035148,-0.437605,0.048210,0.781812,0.131623,0.695590,-0.554332,0.362428,-0.336278,1.069308,0
-0.071912,-0.223397,0.198368,-0.743912,0.389677,0.030289,0.910015,0.478842,0.067756,-1.492647,-0.288941,1.014093,-0.937016,-0.028955,-0.323260,0.315319,0
1.007365,0.038708,-0.877938,1.162183,0.223076,-0.702686,-1.252985,1.442629,1.095530,1.041050,-1.545631,1.068570,0.840453,0.071401,0.307967,-0.815597,0
1.962133,-0.382581,-0.592334,-0.273973,0.704019,-0.947067,0.116917,0.426714,-0.342378,0.231731,1.309656,-0.575848,0.072679,1.141632,-0.732143,-0.334651,0
1.361482,1.344760,0.337188,-0.605909,-0.084353,1.168122,-0.377010,-0.263353,1.065377,-0.528755,-0.275114,1.208152,-0.371998,0.607954,0.749843,0.044769,0
0.272188,0.446481,0.487883,-0.965415,1.293996,-0.056889,0.928730,-0.530778,0.505862,-0.961024,0.295916,0.627352,0.435638,-1.051322,0.667251,-1.504293,0
1.241423,0.149377,0.035637,0.376879,-1.461022,0.110098,-1.077813,-0.628851,-0.108586,0.303091,-0.604792,-0.975381,-1.016039,-0.537334,-1.381261,-0.305536,0
1.254234,-1.381018,-1.216868,-1.154769,1.139539,0.814312,0.727039,-0.410007,0.830892,1.690401,-0.404707,-0.582620,1.238107,-0.808871,1.309871,-1.788505,0
-0.139761,-0.137022,0.678201,-0.993510,0.035877,0.866333,-0.081686,0.005249,-0.384277,1.641724,-0.704735,0.219285,0.484889,-0.404670,-1.130151,0.877274,0
0.789709,-0.627496,1.340371,0.218066,-1.346107,0.692243,0.496995,1.166324,-0.038422,-0.279151,0.996319,-0.032215,-0.055233,-1.044465,-0.259402,0.382353,0
2.205916,0.268236,0.824389,0.721483,0.384276,0.453423,0.552508,-0.024654,0.234934,-0.465301,-0.137395,0.639809,-1.186139,-1.113477,0.197752,0.367561,0
2.075338,-0.592780,-0.357848,-0.093587,0.855450,0.438363,-0.021223,-0.179450,-1.224339,1.767018,1.144715,-1.375749,0.317573,0.174279,-0.718676,0.680208,0
0.821789,0.240931,-0.018452,-0.498036,-1.091201,0.729090,1.833255,0.547044,-0.292010,-0.786063,1.034715,0.666316,-1.328758,0.127048,0.647510,-0.215226,0
1.524822,-0.089076,0.120800,0.606895,-0.491541,0.178740,-0.037311,-0.327668,0.344325,-0.109517,0.328549,-0.730505,1.136552,-0.226106,1.660723,-0.558878,0
0.352047,0.082378,-0.142156,-0.706749,0.178077,-0.670801,-0.002240,0.307972,-0.910626,-1.584981,2.113573,0.642774,0.605681,-0.967901,0.362709,0.214187,0
0.067038,-0.253328,-0.032367,0.409030,0.301996,-0.030568,-0.228663,-0.090050,-0.127801,-0.206415,0.539145,-0.235210,-0.918870,-0.071590,-0.599989,-0.057281,0
0.416492,0.048983,-0.572445,0.457480,1.263316,-1.234587,-0.784878,0.019826,-0.328356,-0.650371,0.921304,-0.517264,0.703622,0.683385,0.515028,-0.430137,0
0.639941,-0.868296,-0.449071,0.357323,-0.394170,-0.385689,0.860454,0.603240,-0.565869,0.732676,-0.541633,-1.424328,1.312527,-0.533060,0.072123,-0.862276,0
0.803387,0.511804,0.218044,-0.395647,-0.447305,0.413677,1.704111,-0.480151,0.106292,0.212307,1.789107,0.811824,-1.480151,0.382615,-0.745599,-1.152644,0
0.372724,0.557032,-0.535385,0.510605,-0.293491,-0.842312,-0.559060,-1.303812,0.751356,0.323475,0.631593,-0.302355,0.071170,-0.079024,1.665454,0.975778,0
-0.644082,-1.300230,0.762188,1.207858,0.156505,1.179992,0.729172,-1.442721,1.281564,-0.080485,1.050798,0.159713,1.452461,-0.720842,0.062667,1.029480,0
0.605697,0.403270,0.473358,-0.254999,0.216727,0.535769,-0.248294,0.141519,0.231765,0.198062,0.078106,0.411531,-1.206805,0.836945,-0.462334,-0.738575,0
