4.889071,2.246290,-0.334597,-0.438973,-0.802080,-1.210196,2.314737,0.642922,3.843778,-2.923199,-2.351163,3.048126,2.027449,-0.090444,-0.213287,0.585003,-0.116680,2.162702,0.437539,2.204459,-2.076863,0.953595,-0.229770,2.890797,-3.122138,-3.110794,0.201640,-1.166195,0.918230,1.305750,1.062300,0.969098,0
3.146224,-0.354167,3.162419,0.226261,-0.442998,2.866576,3.711933,-2.741047,2.706079,-3.183217,3.530306,0.741825,-0.949655,0.060387,3.702338,4.877926,1.089408,2.653449,0.085640,2.390719,-1.892100,-2.361786,1.612776,-1.745761,-1.427207,2.600223,-1.428010,2.206119,-0.698646,-0.951626,1.077162,4.392918,0
3.074803,0.870923,4.297449,-2.857483,0.503222,1.214444,4.098998,3.120356,2.937175,2.653466,0.749004,-0.994087,5.418379,1.872539,2.623239,1.594188,2.402446,0.975390,2.856769,-0.869436,-2.618704,-1.727611,3.562309,0.009890,2.350986,-5.131634,2.899958,1.725924,1.434974,1.934922,1.272639,4.072468,0
4.035701,4.872926,2.602771,-0.827845,-1.312535,4.704136,-2.019910,2.821379,1.564322,0.763424,2.343211,-3.387644,4.176436,3.615202,2.277015,-1.769811,-0.228929,-1.974089,-2.553661,1.293074,1.820278,2.638206,0.017881,4.426916,2.704094,0.563275,3.960071,0.656056,-0.183619,2.191546,2.040390,0.303668,0
0.670710,-0.330162,1.443217,-1.959595,0.893449,-0.105934,3.026070,1.670763,0.155027,-0.250492,0.608056,1.310116,2.124879,2.603856,1.746313,-0.273649,0.923283,2.542401,-0.356211,2.920838,-0.108662,-2.594694,1.539581,-2.043359,2.485476,5.767007,3.075818,0.463673,0.121238,-0.649051,2.402224,2.238380,0
0.483020,-1.417832,-2.688981,0.461854,0.428211,1.806019,-0.708321,3.654892,3.711286,1.041789,1.443126,0.574858,6.481263,-1.179599,5.100942,0.807032,-3.347294,-2.721710,1.826352,0.644656,1.351018,2.734081,-2.458595,-0.859750,2.170966,0.454518,1.648235,-2.280972,0.724835,4.343874,-0.541081,0.478074,0
-0.224976,0.276458,2.848893,4.323940,-2.794647,3.374754,1.996737,2.736659,1.665522,-1.949162,0.667877,-1.040212,1.132120,0.313766,-0.634271,2.544759,-0.876011,-0.745309,-0.653000,0.018265,0.757917,-1.525071,-2.063552,-1.886010,-3.011524,1.635985,-3.145762,-0.766809,0.517765,3.056549,0.500538,0.290596,0
3.361188,-0.291180,-0.336860,3.459210,2.079309,0.102953,0.610970,0.290049,2.407486,-0.838644,3.405099,6.139771,1.369807,-0.013886,0.278367,1.709915,-2.442260,-0.918757,0.040881,5.614354,-4.084494,0.637684,0.701528,0.191197,0.880264,-1.256363,-0.751517,0.704550,-4.390208,1.004653,0.653161,2.044750,0
-0.971564,-1.368924,0.915189,2.985333,3.028115,3.545874,-2.095109,3.912422,-0.925653,2.716480,2.259622,3.123548,1.175762,0.686952,-2.705012,1.099295,1.743720,2.126351,1.086896,-1.764887,3.305372,2.764063,-0.528730,4.431071,-1.467687,0.885807,3.090851,0.078989,0.356197,-0.136769,3.052737,-1.541832,0
2.427972,4.778730,2.426442,1.340352,0.974138,6.629507,0.299298,3.402225,-0.694706,7.480106,-3.612073,-1.739191,1.698451,-0.642227,4.752048,-0.798692,3.550911,-0.325817,0.526392,0.562854,1.147263,1.473404,-0.400786,-1.110871,-1.418092,1.329646,0.152077,4.436109,1.343989,2.827765,0.526693,-0.990657,0
-1.126416,0.241737,1.448080,0.989948,1.279924,0.852782,3.103882,2.034889,-0.582129,-0.743869,0.516835,-1.162589,-0.377481,2.038514,2.493320,2.748268,0.402577,-0.438992,0.898006,-2.921945,1.157495,0.673153,1.710158,1.214725,5.111367,-0.541177,2.066624,4.070160,0.876000,3.716676,2.912862,1.485415,0
0.326158,-1.382261,1.221941,2.790874,4.213135,1.658093,-0.427286,-1.166686,1.706279,-0.410363,-1.493319,-0.686096,0.335445,2.056540,-1.131682,-0.843170,4.328563,-2.237725,1.279601,-2.217214,2.211362,1.770810,0.979127,4.967528,-0.518660,0.302808,2.184677,1.023939,0.688670,-2.505848,0.449363,0.647001,0
3.698719,0.418751,0.153304,1.737687,6.382874,0.787124,0.138963,0.694551,1.121193,1.809515,1.946578,1.922210,-2.582344,0.543288,5.792667,3.698746,-3.705590,4.035445,4.475277,0.370934,-0.122648,2.717438,0.646873,-0.779616,-0.153132,2.399773,-0.183742,-1.082753,5.455685,3.068859,1.036513,1.529181,0
-1.817656,-3.198739,-0.677703,3.318977,3.121143,3.958698,-0.600818,0.960720,-1.317722,0.533581,0.328203,0.783781,-0.401756,-1.030770,-0.682424,1.904866,-0.214610,-1.952888,-1.419564,0.766003,0.747973,4.630678,0.197392,0.768563,1.074201,2.432257,-2.776441,1.141555,0.668419,-0.213402,3.487842,0.795329,0
-0.318553,5.453507,0.399264,2.874453,-0.339193,4.811819,1.825515,2.351361,3.353044,-1.181276,-0.236128,-0.317226,-1.517993,2.072746,0.628698,0.473306,1.307083,1.940657,1.124264,3.466697,1.672239,-1.910727,2.868048,-0.553892,-1.290838,-0.718482,-0.140967,1.079369,-0.937455,4.295034,2.686664,0.448926,0
0.895892,0.880099,0.299577,2.293571,0.322042,-0.990964,-2.562455,5.591837,2.923929,-1.122016,3.424950,0.739997,2.867730,0.259675,2.508550,-0.087523,3.966134,1.895757,1.573215,-0.690477,-2.005567,3.230814,-1.148972,-1.445930,-1.930788,0.160091,-2.162778,4.024552,-1.831524,-2.004858,-0.035449,-4.803247,0
1.683785,0.072558,-0.919633,-0.308537,1.751128,2.669286,0.916224,0.853901,0.880401,-0.163691,1.391847,0.383396,-0.998672,-2.850531,-0.210806,2.811242,0.474694,0.461278,4.097895,0.976536,-2.193366,2.102559,0.812671,1.336978,4.019094,3.674855,-2.062073,2.124227,5.545214,1.334297,2.361290,0.586514,0
-0.144551,-1.079308,1.314496,-3.558858,1.630411,-1.435583,1.428417,-3.246955,1.184284,1.950233,4.231270,1.628802,-0.623465,-1.341099,-0.294854,-0.494562,3.612860,-3.285697,0.119270,-1.082867,3.122308,1.213097,1.326666,2.352798,1.032417,4.912128,-1.021488,-0.308089,0.141010,0.474878,1.099522,-0.037452,0
0.235045,2.905877,1.040859,1.398741,1.845036,1.651259,2.319779,1.497303,-0.784797,0.417889,0.287914,2.231887,2.592978,-1.777503,0.320141,-4.682759,0.263580,0.415327,0.207229,0.731941,2.213924,-3.250292,2.808414,0.973207,-0.277581,0.917339,3.832979,3.840991,2.561560,2.385206,2.559862,-1.180274,0
0.200875,-1.263865,-0.678152,4.497220,2.122854,2.757718,0.635294,4.705272,-1.470350,6.326939,0.133722,-1.529571,1.200318,3.371898,-0.706343,1.091545,-0.217399,1.535557,-2.855441,2.720596,5.093494,0.488008,-2.342277,0.919062,0.385984,1.063745,-0.981309,5.262638,0.751216,1.624328,2.565664,0.507208,0
1.346931,-0.487514,3.953099,0.016342,2.253316,1.712260,-2.136873,3.976771,-2.731911,-2.631153,3.284066,0.897018,0.075389,-0.508333,-3.135273,1.523118,-5.436824,0.519551,-1.068000,3.513852,4.799567,4.984500,3.972673,3.888684,0.506877,2.581324,-0.635571,5.479777,3.637976,4.182139,0.277473,1.337134,0
3.900953,3.896711,-1.185116,4.460964,2.488901,2.066067,0.259834,2.419015,0.571644,1.787704,4.873963,1.799285,-2.404513,0.630844,1.577857,2.846564,2.469524,1.051838,-0.620472,-1.056321,0.668556,2.385622,-1.844019,-0.423055,3.185234,-0.637210,-0.539680,1.689776,3.777110,-1.682218,-0.417368,-1.583041,0
0.579709,-0.385102,1.846104,4.210722,2.370485,-1.065082,2.614769,1.450905,3.719122,1.931212,-1.433370,1.065822,1.081061,0.596345,2.189771,0.037248,2.656780,3.045327,1.213774,1.169895,4.059298,-2.366019,-1.717875,-1.255358,0.859986,4.660657,-1.311584,-1.652793,1.310024,-2.630558,3.627815,2.495805,0
